arm,fixture,repeat,family,criterion,passed,duration_seconds,exit_code,lines,tokens,output
M56-CURRENT,screen-admin,2,screen,roles_routes,1,357,0,1020,31852,.github/evals/model-harness-2026/runs/M56-CURRENT/screen-admin.2.md
M56-CURRENT,screen-admin,2,screen,states,1,357,0,1020,31852,.github/evals/model-harness-2026/runs/M56-CURRENT/screen-admin.2.md
M56-CURRENT,screen-admin,2,screen,recovery,1,357,0,1020,31852,.github/evals/model-harness-2026/runs/M56-CURRENT/screen-admin.2.md
M56-CURRENT,screen-admin,2,screen,microcopy,0,357,0,1020,31852,.github/evals/model-harness-2026/runs/M56-CURRENT/screen-admin.2.md
M56-CURRENT,screen-admin,2,screen,components,1,357,0,1020,31852,.github/evals/model-harness-2026/runs/M56-CURRENT/screen-admin.2.md
M56-CURRENT,screen-admin,2,screen,responsive,1,357,0,1020,31852,.github/evals/model-harness-2026/runs/M56-CURRENT/screen-admin.2.md
M56-CURRENT,screen-admin,2,screen,traceability,0,357,0,1020,31852,.github/evals/model-harness-2026/runs/M56-CURRENT/screen-admin.2.md
M56-OPT,create-ui-internal,1,create,problem,1,174,0,332,38298,.github/evals/model-harness-2026/runs/M56-OPT/create-ui-internal.1.md
M56-OPT,create-ui-internal,1,create,goals,1,174,0,332,38298,.github/evals/model-harness-2026/runs/M56-OPT/create-ui-internal.1.md
M56-OPT,create-ui-internal,1,create,non_goals,1,174,0,332,38298,.github/evals/model-harness-2026/runs/M56-OPT/create-ui-internal.1.md
M56-OPT,create-ui-internal,1,create,roles,1,174,0,332,38298,.github/evals/model-harness-2026/runs/M56-OPT/create-ui-internal.1.md
M56-OPT,create-ui-internal,1,create,fr_ids,1,174,0,332,38298,.github/evals/model-harness-2026/runs/M56-OPT/create-ui-internal.1.md
M56-OPT,create-ui-internal,1,create,server_authz,1,174,0,332,38298,.github/evals/model-harness-2026/runs/M56-OPT/create-ui-internal.1.md
M56-OPT,create-ui-internal,1,create,nfr,1,174,0,332,38298,.github/evals/model-harness-2026/runs/M56-OPT/create-ui-internal.1.md
M56-OPT,create-ui-internal,1,create,acceptance_gwt,1,174,0,332,38298,.github/evals/model-harness-2026/runs/M56-OPT/create-ui-internal.1.md
M56-OPT,create-ui-internal,1,create,risks_open,1,174,0,332,38298,.github/evals/model-harness-2026/runs/M56-OPT/create-ui-internal.1.md
M56-OPT,create-ui-internal,1,create,mapped_phases,0,174,0,332,38298,.github/evals/model-harness-2026/runs/M56-OPT/create-ui-internal.1.md
M56-OPT,create-ui-internal,1,create,pages_routes,1,174,0,332,38298,.github/evals/model-harness-2026/runs/M56-OPT/create-ui-internal.1.md
M56-OPT,create-ui-internal,1,create,state_matrix,1,174,0,332,38298,.github/evals/model-harness-2026/runs/M56-OPT/create-ui-internal.1.md
M56-OPT,create-ui-internal,1,create,mermaid_flow,1,174,0,332,38298,.github/evals/model-harness-2026/runs/M56-OPT/create-ui-internal.1.md
M56-OPT,create-ui-internal,2,create,problem,1,219,0,417,25759,.github/evals/model-harness-2026/runs/M56-OPT/create-ui-internal.2.md
M56-OPT,create-ui-internal,2,create,goals,1,219,0,417,25759,.github/evals/model-harness-2026/runs/M56-OPT/create-ui-internal.2.md
M56-OPT,create-ui-internal,2,create,non_goals,1,219,0,417,25759,.github/evals/model-harness-2026/runs/M56-OPT/create-ui-internal.2.md
M56-OPT,create-ui-internal,2,create,roles,1,219,0,417,25759,.github/evals/model-harness-2026/runs/M56-OPT/create-ui-internal.2.md
M56-OPT,create-ui-internal,2,create,fr_ids,1,219,0,417,25759,.github/evals/model-harness-2026/runs/M56-OPT/create-ui-internal.2.md
M56-OPT,create-ui-internal,2,create,server_authz,1,219,0,417,25759,.github/evals/model-harness-2026/runs/M56-OPT/create-ui-internal.2.md
M56-OPT,create-ui-internal,2,create,nfr,1,219,0,417,25759,.github/evals/model-harness-2026/runs/M56-OPT/create-ui-internal.2.md
M56-OPT,create-ui-internal,2,create,acceptance_gwt,0,219,0,417,25759,.github/evals/model-harness-2026/runs/M56-OPT/create-ui-internal.2.md
M56-OPT,create-ui-internal,2,create,risks_open,0,219,0,417,25759,.github/evals/model-harness-2026/runs/M56-OPT/create-ui-internal.2.md
M56-OPT,create-ui-internal,2,create,mapped_phases,0,219,0,417,25759,.github/evals/model-harness-2026/runs/M56-OPT/create-ui-internal.2.md
M56-OPT,create-ui-internal,2,create,pages_routes,0,219,0,417,25759,.github/evals/model-harness-2026/runs/M56-OPT/create-ui-internal.2.md
M56-OPT,create-ui-internal,2,create,state_matrix,0,219,0,417,25759,.github/evals/model-harness-2026/runs/M56-OPT/create-ui-internal.2.md
M56-OPT,create-ui-internal,2,create,mermaid_flow,1,219,0,417,25759,.github/evals/model-harness-2026/runs/M56-OPT/create-ui-internal.2.md
M56-OPT,create-backend-webhook,1,create,problem,1,175,0,327,25127,.github/evals/model-harness-2026/runs/M56-OPT/create-backend-webhook.1.md
M56-OPT,create-backend-webhook,1,create,goals,1,175,0,327,25127,.github/evals/model-harness-2026/runs/M56-OPT/create-backend-webhook.1.md
M56-OPT,create-backend-webhook,1,create,non_goals,1,175,0,327,25127,.github/evals/model-harness-2026/runs/M56-OPT/create-backend-webhook.1.md
M56-OPT,create-backend-webhook,1,create,roles,1,175,0,327,25127,.github/evals/model-harness-2026/runs/M56-OPT/create-backend-webhook.1.md
M56-OPT,create-backend-webhook,1,create,fr_ids,1,175,0,327,25127,.github/evals/model-harness-2026/runs/M56-OPT/create-backend-webhook.1.md
M56-OPT,create-backend-webhook,1,create,server_authz,0,175,0,327,25127,.github/evals/model-harness-2026/runs/M56-OPT/create-backend-webhook.1.md
M56-OPT,create-backend-webhook,1,create,nfr,1,175,0,327,25127,.github/evals/model-harness-2026/runs/M56-OPT/create-backend-webhook.1.md
M56-OPT,create-backend-webhook,1,create,acceptance_gwt,1,175,0,327,25127,.github/evals/model-harness-2026/runs/M56-OPT/create-backend-webhook.1.md
M56-OPT,create-backend-webhook,1,create,risks_open,1,175,0,327,25127,.github/evals/model-harness-2026/runs/M56-OPT/create-backend-webhook.1.md
M56-OPT,create-backend-webhook,1,create,mapped_phases,1,175,0,327,25127,.github/evals/model-harness-2026/runs/M56-OPT/create-backend-webhook.1.md
M56-OPT,create-backend-webhook,1,create,ui_applicability,1,175,0,327,25127,.github/evals/model-harness-2026/runs/M56-OPT/create-backend-webhook.1.md
M56-OPT,create-backend-webhook,1,create,delivery_semantics,1,175,0,327,25127,.github/evals/model-harness-2026/runs/M56-OPT/create-backend-webhook.1.md
M56-OPT,create-backend-webhook,1,create,security_open_no_fake_sla,1,175,0,327,25127,.github/evals/model-harness-2026/runs/M56-OPT/create-backend-webhook.1.md
M56-OPT,create-backend-webhook,2,create,problem,1,163,0,336,39200,.github/evals/model-harness-2026/runs/M56-OPT/create-backend-webhook.2.md
M56-OPT,create-backend-webhook,2,create,goals,1,163,0,336,39200,.github/evals/model-harness-2026/runs/M56-OPT/create-backend-webhook.2.md
M56-OPT,create-backend-webhook,2,create,non_goals,1,163,0,336,39200,.github/evals/model-harness-2026/runs/M56-OPT/create-backend-webhook.2.md
M56-OPT,create-backend-webhook,2,create,roles,1,163,0,336,39200,.github/evals/model-harness-2026/runs/M56-OPT/create-backend-webhook.2.md
M56-OPT,create-backend-webhook,2,create,fr_ids,1,163,0,336,39200,.github/evals/model-harness-2026/runs/M56-OPT/create-backend-webhook.2.md
M56-OPT,create-backend-webhook,2,create,server_authz,1,163,0,336,39200,.github/evals/model-harness-2026/runs/M56-OPT/create-backend-webhook.2.md
M56-OPT,create-backend-webhook,2,create,nfr,1,163,0,336,39200,.github/evals/model-harness-2026/runs/M56-OPT/create-backend-webhook.2.md
M56-OPT,create-backend-webhook,2,create,acceptance_gwt,0,163,0,336,39200,.github/evals/model-harness-2026/runs/M56-OPT/create-backend-webhook.2.md
M56-OPT,create-backend-webhook,2,create,risks_open,1,163,0,336,39200,.github/evals/model-harness-2026/runs/M56-OPT/create-backend-webhook.2.md
M56-OPT,create-backend-webhook,2,create,mapped_phases,0,163,0,336,39200,.github/evals/model-harness-2026/runs/M56-OPT/create-backend-webhook.2.md
M56-OPT,create-backend-webhook,2,create,ui_applicability,1,163,0,336,39200,.github/evals/model-harness-2026/runs/M56-OPT/create-backend-webhook.2.md
M56-OPT,create-backend-webhook,2,create,delivery_semantics,1,163,0,336,39200,.github/evals/model-harness-2026/runs/M56-OPT/create-backend-webhook.2.md
M56-OPT,create-backend-webhook,2,create,security_open_no_fake_sla,1,163,0,336,39200,.github/evals/model-harness-2026/runs/M56-OPT/create-backend-webhook.2.md
M56-OPT,create-mobile-expense,1,create,problem,1,189,0,350,27859,.github/evals/model-harness-2026/runs/M56-OPT/create-mobile-expense.1.md
M56-OPT,create-mobile-expense,1,create,goals,1,189,0,350,27859,.github/evals/model-harness-2026/runs/M56-OPT/create-mobile-expense.1.md
M56-OPT,create-mobile-expense,1,create,non_goals,1,189,0,350,27859,.github/evals/model-harness-2026/runs/M56-OPT/create-mobile-expense.1.md
M56-OPT,create-mobile-expense,1,create,roles,1,189,0,350,27859,.github/evals/model-harness-2026/runs/M56-OPT/create-mobile-expense.1.md
M56-OPT,create-mobile-expense,1,create,fr_ids,1,189,0,350,27859,.github/evals/model-harness-2026/runs/M56-OPT/create-mobile-expense.1.md
M56-OPT,create-mobile-expense,1,create,server_authz,1,189,0,350,27859,.github/evals/model-harness-2026/runs/M56-OPT/create-mobile-expense.1.md
M56-OPT,create-mobile-expense,1,create,nfr,1,189,0,350,27859,.github/evals/model-harness-2026/runs/M56-OPT/create-mobile-expense.1.md
M56-OPT,create-mobile-expense,1,create,acceptance_gwt,1,189,0,350,27859,.github/evals/model-harness-2026/runs/M56-OPT/create-mobile-expense.1.md
M56-OPT,create-mobile-expense,1,create,risks_open,1,189,0,350,27859,.github/evals/model-harness-2026/runs/M56-OPT/create-mobile-expense.1.md
M56-OPT,create-mobile-expense,1,create,mapped_phases,0,189,0,350,27859,.github/evals/model-harness-2026/runs/M56-OPT/create-mobile-expense.1.md
M56-OPT,create-mobile-expense,1,create,pages_routes,1,189,0,350,27859,.github/evals/model-harness-2026/runs/M56-OPT/create-mobile-expense.1.md
M56-OPT,create-mobile-expense,1,create,state_matrix,0,189,0,350,27859,.github/evals/model-harness-2026/runs/M56-OPT/create-mobile-expense.1.md
M56-OPT,create-mobile-expense,1,create,mermaid_flow,1,189,0,350,27859,.github/evals/model-harness-2026/runs/M56-OPT/create-mobile-expense.1.md
M56-OPT,create-mobile-expense,2,create,problem,1,220,0,362,26700,.github/evals/model-harness-2026/runs/M56-OPT/create-mobile-expense.2.md
M56-OPT,create-mobile-expense,2,create,goals,1,220,0,362,26700,.github/evals/model-harness-2026/runs/M56-OPT/create-mobile-expense.2.md
M56-OPT,create-mobile-expense,2,create,non_goals,1,220,0,362,26700,.github/evals/model-harness-2026/runs/M56-OPT/create-mobile-expense.2.md
M56-OPT,create-mobile-expense,2,create,roles,1,220,0,362,26700,.github/evals/model-harness-2026/runs/M56-OPT/create-mobile-expense.2.md
M56-OPT,create-mobile-expense,2,create,fr_ids,1,220,0,362,26700,.github/evals/model-harness-2026/runs/M56-OPT/create-mobile-expense.2.md
M56-OPT,create-mobile-expense,2,create,server_authz,1,220,0,362,26700,.github/evals/model-harness-2026/runs/M56-OPT/create-mobile-expense.2.md
M56-OPT,create-mobile-expense,2,create,nfr,1,220,0,362,26700,.github/evals/model-harness-2026/runs/M56-OPT/create-mobile-expense.2.md
M56-OPT,create-mobile-expense,2,create,acceptance_gwt,1,220,0,362,26700,.github/evals/model-harness-2026/runs/M56-OPT/create-mobile-expense.2.md
M56-OPT,create-mobile-expense,2,create,risks_open,1,220,0,362,26700,.github/evals/model-harness-2026/runs/M56-OPT/create-mobile-expense.2.md
M56-OPT,create-mobile-expense,2,create,mapped_phases,0,220,0,362,26700,.github/evals/model-harness-2026/runs/M56-OPT/create-mobile-expense.2.md
M56-OPT,create-mobile-expense,2,create,pages_routes,1,220,0,362,26700,.github/evals/model-harness-2026/runs/M56-OPT/create-mobile-expense.2.md
M56-OPT,create-mobile-expense,2,create,state_matrix,0,220,0,362,26700,.github/evals/model-harness-2026/runs/M56-OPT/create-mobile-expense.2.md
M56-OPT,create-mobile-expense,2,create,mermaid_flow,1,220,0,362,26700,.github/evals/model-harness-2026/runs/M56-OPT/create-mobile-expense.2.md
M56-OPT,review-universal,1,review,fr_contradiction,1,82,0,134,16370,.github/evals/model-harness-2026/runs/M56-OPT/review-universal.1.md
M56-OPT,review-universal,1,review,authorization,1,82,0,134,16370,.github/evals/model-harness-2026/runs/M56-OPT/review-universal.1.md
M56-OPT,review-universal,1,review,qualitative_nfr,1,82,0,134,16370,.github/evals/model-harness-2026/runs/M56-OPT/review-universal.1.md
M56-OPT,review-universal,1,review,unverifiable_acceptance,1,82,0,134,16370,.github/evals/model-harness-2026/runs/M56-OPT/review-universal.1.md
M56-OPT,review-universal,1,review,ownerless_expiry,1,82,0,134,16370,.github/evals/model-harness-2026/runs/M56-OPT/review-universal.1.md
M56-OPT,review-universal,2,review,fr_contradiction,1,75,0,101,19229,.github/evals/model-harness-2026/runs/M56-OPT/review-universal.2.md
M56-OPT,review-universal,2,review,authorization,1,75,0,101,19229,.github/evals/model-harness-2026/runs/M56-OPT/review-universal.2.md
M56-OPT,review-universal,2,review,qualitative_nfr,0,75,0,101,19229,.github/evals/model-harness-2026/runs/M56-OPT/review-universal.2.md
M56-OPT,review-universal,2,review,unverifiable_acceptance,0,75,0,101,19229,.github/evals/model-harness-2026/runs/M56-OPT/review-universal.2.md
M56-OPT,review-universal,2,review,ownerless_expiry,1,75,0,101,19229,.github/evals/model-harness-2026/runs/M56-OPT/review-universal.2.md
M56-OPT,review-convention,1,review,applicability,0,83,0,29,19698,.github/evals/model-harness-2026/runs/M56-OPT/review-convention.1.md
M56-OPT,review-convention,1,review,pages_routes,1,83,0,29,19698,.github/evals/model-harness-2026/runs/M56-OPT/review-convention.1.md
M56-OPT,review-convention,1,review,state_matrix,0,83,0,29,19698,.github/evals/model-harness-2026/runs/M56-OPT/review-convention.1.md
M56-OPT,review-convention,1,review,mermaid_flow,0,83,0,29,19698,.github/evals/model-harness-2026/runs/M56-OPT/review-convention.1.md
M56-OPT,review-convention,1,review,gwt,0,83,0,29,19698,.github/evals/model-harness-2026/runs/M56-OPT/review-convention.1.md
M56-OPT,review-convention,1,review,mapped_phases,1,83,0,29,19698,.github/evals/model-harness-2026/runs/M56-OPT/review-convention.1.md
M56-OPT,review-convention,2,review,applicability,0,4133,0,31,34171,.github/evals/model-harness-2026/runs/M56-OPT/review-convention.2.md
M56-OPT,review-convention,2,review,pages_routes,0,4133,0,31,34171,.github/evals/model-harness-2026/runs/M56-OPT/review-convention.2.md
M56-OPT,review-convention,2,review,state_matrix,0,4133,0,31,34171,.github/evals/model-harness-2026/runs/M56-OPT/review-convention.2.md
M56-OPT,review-convention,2,review,mermaid_flow,0,4133,0,31,34171,.github/evals/model-harness-2026/runs/M56-OPT/review-convention.2.md
M56-OPT,review-convention,2,review,gwt,1,4133,0,31,34171,.github/evals/model-harness-2026/runs/M56-OPT/review-convention.2.md
M56-OPT,review-convention,2,review,mapped_phases,1,4133,0,31,34171,.github/evals/model-harness-2026/runs/M56-OPT/review-convention.2.md
M56-OPT,review-clean,1,review,clean_no_severe_false_positive,1,56,0,9,18503,.github/evals/model-harness-2026/runs/M56-OPT/review-clean.1.md
M56-OPT,review-clean,2,review,clean_no_severe_false_positive,1,47,0,9,7250,.github/evals/model-harness-2026/runs/M56-OPT/review-clean.2.md
M56-OPT,screen-admin,1,screen,artifact_ia,1,250,0,1066,44031,.github/evals/model-harness-2026/runs/M56-OPT/screen-admin.1.md
M56-OPT,screen-admin,1,screen,artifact_flow,1,250,0,1066,44031,.github/evals/model-harness-2026/runs/M56-OPT/screen-admin.1.md
M56-OPT,screen-admin,1,screen,artifact_screen_spec,1,250,0,1066,44031,.github/evals/model-harness-2026/runs/M56-OPT/screen-admin.1.md
M56-OPT,screen-admin,1,screen,artifact_html,1,250,0,1066,44031,.github/evals/model-harness-2026/runs/M56-OPT/screen-admin.1.md
M56-OPT,screen-admin,1,screen,artifact_handoff,1,250,0,1066,44031,.github/evals/model-harness-2026/runs/M56-OPT/screen-admin.1.md
M56-OPT,screen-admin,1,screen,mermaid,1,250,0,1066,44031,.github/evals/model-harness-2026/runs/M56-OPT/screen-admin.1.md
M56-OPT,screen-admin,1,screen,roles_routes,1,250,0,1066,44031,.github/evals/model-harness-2026/runs/M56-OPT/screen-admin.1.md
M56-OPT,screen-admin,1,screen,states,1,250,0,1066,44031,.github/evals/model-harness-2026/runs/M56-OPT/screen-admin.1.md
M56-OPT,screen-admin,1,screen,recovery,1,250,0,1066,44031,.github/evals/model-harness-2026/runs/M56-OPT/screen-admin.1.md
M56-OPT,screen-admin,1,screen,microcopy,0,250,0,1066,44031,.github/evals/model-harness-2026/runs/M56-OPT/screen-admin.1.md
M56-OPT,screen-admin,1,screen,components,1,250,0,1066,44031,.github/evals/model-harness-2026/runs/M56-OPT/screen-admin.1.md
M56-OPT,screen-admin,1,screen,responsive,1,250,0,1066,44031,.github/evals/model-harness-2026/runs/M56-OPT/screen-admin.1.md
M56-OPT,screen-admin,1,screen,traceability,0,250,0,1066,44031,.github/evals/model-harness-2026/runs/M56-OPT/screen-admin.1.md
M56-OPT,screen-admin,2,screen,artifact_ia,1,227,0,1039,34217,.github/evals/model-harness-2026/runs/M56-OPT/screen-admin.2.md
M56-OPT,screen-admin,2,screen,artifact_flow,1,227,0,1039,34217,.github/evals/model-harness-2026/runs/M56-OPT/screen-admin.2.md
M56-OPT,screen-admin,2,screen,artifact_screen_spec,1,227,0,1039,34217,.github/evals/model-harness-2026/runs/M56-OPT/screen-admin.2.md
M56-OPT,screen-admin,2,screen,artifact_html,1,227,0,1039,34217,.github/evals/model-harness-2026/runs/M56-OPT/screen-admin.2.md
M56-OPT,screen-admin,2,screen,artifact_handoff,1,227,0,1039,34217,.github/evals/model-harness-2026/runs/M56-OPT/screen-admin.2.md
M56-OPT,screen-admin,2,screen,mermaid,1,227,0,1039,34217,.github/evals/model-harness-2026/runs/M56-OPT/screen-admin.2.md
M56-OPT,screen-admin,2,screen,roles_routes,1,227,0,1039,34217,.github/evals/model-harness-2026/runs/M56-OPT/screen-admin.2.md
M56-OPT,screen-admin,2,screen,states,1,227,0,1039,34217,.github/evals/model-harness-2026/runs/M56-OPT/screen-admin.2.md
M56-OPT,screen-admin,2,screen,recovery,1,227,0,1039,34217,.github/evals/model-harness-2026/runs/M56-OPT/screen-admin.2.md
M56-OPT,screen-admin,2,screen,microcopy,0,227,0,1039,34217,.github/evals/model-harness-2026/runs/M56-OPT/screen-admin.2.md
M56-OPT,screen-admin,2,screen,components,1,227,0,1039,34217,.github/evals/model-harness-2026/runs/M56-OPT/screen-admin.2.md
M56-OPT,screen-admin,2,screen,responsive,1,227,0,1039,34217,.github/evals/model-harness-2026/runs/M56-OPT/screen-admin.2.md
M56-OPT,screen-admin,2,screen,traceability,1,227,0,1039,34217,.github/evals/model-harness-2026/runs/M56-OPT/screen-admin.2.md
